timestamp,peak,type
2026-05-06 11:28:46.209673,-15568.187496580264,alpha
2026-05-06 11:28:46.209732,-15623.436474460239,alpha
2026-05-06 11:28:46.209776,-13699.805901778815,alpha
2026-05-06 11:28:46.209829,-13160.875473952397,alpha
2026-05-06 11:28:46.209874,-14432.98897177051,alpha
2026-05-06 11:28:46.209921,-13245.006120354094,alpha
2026-05-06 11:28:46.209960,-13115.545124716013,alpha
2026-05-06 11:28:46.210018,-16617.652948757932,alpha
2026-05-06 11:28:46.210078,-19831.01945131698,alpha
2026-05-06 11:28:46.210131,-16776.658397078885,alpha
2026-05-06 11:28:46.210172,-24568.665672938783,alpha
2026-05-06 11:28:46.210224,-17030.560397356217,alpha
2026-05-06 11:28:46.210288,-17210.42411905145,alpha
2026-05-06 11:28:46.210349,-13966.129540171185,alpha
2026-05-06 11:28:46.210418,-15019.526885706733,alpha
2026-05-06 11:28:46.210460,-16636.007259979368,alpha
2026-05-06 11:28:46.210500,-13149.96624739146,alpha
2026-05-06 11:28:46.210554,-15275.76664457933,alpha
2026-05-06 11:28:46.294450,-21146.813288856014,alpha
2026-05-06 11:28:46.294512,-19631.39202823957,alpha
2026-05-06 11:28:46.294572,-21803.440249734824,alpha
2026-05-06 11:28:46.294630,-16371.588373362907,alpha
2026-05-06 11:28:46.294692,-13204.521543903355,alpha
2026-05-06 11:28:46.295493,-15801.022147027572,alpha
2026-05-06 11:28:46.295534,-14930.782483651896,alpha
2026-05-06 11:28:46.295587,-21345.68855126989,alpha
2026-05-06 11:28:46.295636,-13449.536949056754,alpha
2026-05-06 11:28:46.295704,-17209.004850449997,alpha
2026-05-06 11:28:46.295822,-17166.078445776217,alpha
2026-05-06 11:28:46.379628,-20814.8707275704,alpha
2026-05-06 11:28:46.379697,-14955.949047427868,alpha
2026-05-06 11:28:46.379735,-14678.254702403454,alpha
2026-05-06 11:28:46.379824,-18598.122684967824,alpha
2026-05-06 11:28:46.379902,-19951.943810249908,alpha
2026-05-06 11:28:46.379948,-17339.156017759677,alpha
2026-05-06 11:28:46.380006,-14023.062809418987,alpha
2026-05-06 11:28:46.380069,-19753.78244539397,alpha
2026-05-06 11:28:46.380113,-13508.641511797623,alpha
2026-05-06 11:28:46.380161,-22535.784002958582,alpha
2026-05-06 11:28:46.380204,-15149.618690120948,alpha
2026-05-06 11:28:46.380248,-22085.696513654035,alpha
2026-05-06 11:28:46.380325,-25253.20549971357,alpha
2026-05-06 11:28:46.380405,-16925.621801746107,alpha
2026-05-06 11:28:46.380483,-16329.773843501154,alpha
2026-05-06 11:28:46.380561,-18507.213538916752,alpha
2026-05-06 11:28:46.380641,-18807.393254256916,alpha
2026-05-06 11:28:46.380695,-21100.25580580933,alpha
2026-05-06 11:28:46.380730,-20783.78561591451,alpha
2026-05-06 11:28:46.380781,-20248.28647916929,alpha
2026-05-06 11:28:46.380823,-21567.189134533884,alpha
2026-05-06 11:28:46.380900,-20262.526079620802,alpha
2026-05-06 11:28:46.465135,-15688.131094577078,alpha
2026-05-06 11:28:46.465490,-13551.662616698095,alpha
2026-05-06 11:28:46.465735,-14545.340884586954,alpha
2026-05-06 11:28:46.465879,-14531.897286136515,alpha
2026-05-06 11:28:46.465978,-16298.526063738242,alpha
2026-05-06 11:28:46.466078,-19872.2939168526,alpha
2026-05-06 11:28:46.466123,-18055.915392817,alpha
2026-05-06 11:28:46.466187,-18501.42868937618,alpha
2026-05-06 11:28:46.466230,-18162.815480826837,alpha
2026-05-06 11:28:46.466271,-14802.259605056304,alpha
2026-05-06 11:28:46.466336,-16455.929473606073,alpha
2026-05-06 11:28:46.466402,-20173.67446982641,alpha
2026-05-06 11:28:46.466499,-21905.50259256108,alpha
2026-05-06 11:28:46.466601,-20308.996810014676,alpha
2026-05-06 11:28:46.550385,-21100.462729696523,alpha
2026-05-06 11:28:46.550495,-20423.240253097963,alpha
2026-05-06 11:28:46.550584,-21582.010953618963,alpha
2026-05-06 11:28:46.550674,-20245.48360115063,alpha
2026-05-06 11:28:46.550760,-19102.55032651085,alpha
2026-05-06 11:28:46.635922,-13116.162281880735,alpha
2026-05-06 11:28:46.636012,-18177.139639466375,alpha
2026-05-06 11:28:46.636057,-17170.180257546745,alpha
2026-05-06 11:28:46.636130,-16182.898260997537,alpha
2026-05-06 11:28:46.636234,-14968.80191043688,alpha
2026-05-06 11:28:46.636287,-14634.388871506515,alpha
2026-05-06 11:28:46.636327,-14933.589534321842,alpha
2026-05-06 11:28:46.636390,-15480.774464719352,alpha
2026-05-06 11:28:46.636467,-14749.818228202264,alpha
2026-05-06 11:28:46.636578,-16230.053306617392,alpha
2026-05-06 11:28:46.636621,-19527.005459451433,alpha
2026-05-06 11:28:46.636710,-19819.81969136285,alpha
2026-05-06 11:28:46.636763,-19173.38160068058,alpha
2026-05-06 11:28:46.636812,-25235.63360612088,alpha
2026-05-06 11:28:46.636864,-18473.426060005168,alpha
2026-05-06 11:28:46.636909,-19154.579096076322,alpha
2026-05-06 11:28:46.636964,-20073.759625068986,alpha
2026-05-06 11:28:46.721127,-20269.244928021522,alpha
2026-05-06 11:28:46.721206,-21822.685811193634,alpha
2026-05-06 11:28:46.721268,-17059.874135089383,alpha
2026-05-06 11:28:46.721332,-25482.201524353375,alpha
2026-05-06 11:28:46.721395,-20254.12355194162,alpha
2026-05-06 11:28:46.721463,-19351.153705738085,alpha
2026-05-06 11:28:46.721524,-14850.012027301564,alpha
2026-05-06 11:28:46.721592,-17479.911585387854,alpha
2026-05-06 11:28:46.721655,-16458.68266165,alpha
2026-05-06 11:28:46.721718,-15859.238014398716,alpha
2026-05-06 11:28:46.721779,-15623.123097084464,alpha
2026-05-06 11:28:46.721852,-17355.837909094786,alpha
2026-05-06 11:28:46.721912,-15985.258262148905,alpha
2026-05-06 11:28:46.721963,-13653.319637234437,alpha
2026-05-06 11:28:46.722032,-16270.968746471888,alpha
2026-05-06 11:28:46.722091,-16703.573494921802,alpha
2026-05-06 11:28:46.722142,-13153.401561232571,alpha
2026-05-06 11:28:46.722187,-13707.706322693475,alpha
2026-05-06 11:28:46.722241,-18176.71241324547,alpha
2026-05-06 11:28:46.722301,-14076.328521751184,alpha
2026-05-06 11:28:46.722356,-15622.043331974262,alpha
2026-05-06 11:28:46.722415,-14848.31802566824,alpha
2026-05-06 11:28:46.722461,-13834.960433854982,alpha
2026-05-06 11:28:46.722507,-16953.908991991488,alpha
2026-05-06 11:28:46.722559,-14216.354656290705,alpha
2026-05-06 11:28:46.722629,-16391.321423779482,alpha
2026-05-06 11:28:46.722672,-14860.240024404411,alpha
2026-05-06 11:28:46.722737,-14946.90678174924,alpha
2026-05-06 11:28:46.722803,-15629.44914839276,alpha
2026-05-06 11:28:46.806456,-14663.07164839748,alpha
2026-05-06 11:28:46.806514,-15055.076875560073,alpha
2026-05-06 11:28:46.806563,-15239.182485354086,alpha
2026-05-06 11:28:46.806657,-17538.916092274223,alpha
2026-05-06 11:28:46.806753,-19542.732550560017,alpha
2026-05-06 11:28:46.806871,-14367.340300228352,alpha
2026-05-06 11:28:46.806921,-13863.562334079877,alpha
2026-05-06 11:28:46.807014,-14876.211552849352,alpha
2026-05-06 11:28:46.807128,-15540.35812716994,alpha
2026-05-06 11:28:46.807197,-13609.924388743992,alpha
2026-05-06 11:28:46.807285,-13525.29464532864,alpha
2026-05-06 11:28:46.807344,-17138.27935617313,alpha
2026-05-06 11:28:46.977391,-18986.570238308515,alpha
2026-05-06 11:28:46.977452,-13891.533670977673,alpha
2026-05-06 11:28:46.977496,-19018.033945579173,alpha
2026-05-06 11:28:46.977557,-18750.161036935846,alpha
2026-05-06 11:28:46.977606,-16341.848192507161,alpha
2026-05-06 11:28:46.977658,-14577.544819156627,alpha
2026-05-06 11:28:46.977702,-21633.876439574957,alpha
2026-05-06 11:28:46.977747,-15695.09045755811,alpha
2026-05-06 11:28:46.977809,-19153.685940885025,alpha
2026-05-06 11:28:46.977874,-20525.096368452898,alpha
2026-05-06 11:28:46.977943,-14839.203461688212,alpha
2026-05-06 11:28:46.977988,-23490.13801182383,alpha
2026-05-06 11:28:46.978042,-19496.847798378963,alpha
2026-05-06 11:28:46.978227,-16667.554590570995,alpha
2026-05-06 11:28:46.978359,-15921.147317594498,alpha
2026-05-06 11:28:47.147995,-13437.735086424966,alpha
2026-05-06 11:28:47.148064,-25506.052097213636,alpha
2026-05-06 11:28:47.148180,-17700.01572785668,alpha
2026-05-06 11:28:47.148236,-26030.07607127015,alpha
2026-05-06 11:28:47.148439,-17415.246183808442,alpha
2026-05-06 11:28:47.148542,-20609.931681663114,alpha
2026-05-06 11:28:47.148595,-19005.366699231385,alpha
2026-05-06 11:28:47.148655,-21621.27172482419,alpha
2026-05-06 11:28:47.148706,-19094.19962852165,alpha
2026-05-06 11:28:47.148768,-19561.48961788106,alpha
2026-05-06 11:28:47.148877,-21102.94049806106,alpha
2026-05-06 11:28:47.148978,-18826.554956404532,alpha
2026-05-06 11:28:47.232743,-18308.061203405985,alpha
2026-05-06 11:28:47.232830,-18675.82912012644,alpha
2026-05-06 11:28:47.232890,-14029.37754798211,alpha
2026-05-06 11:28:47.232942,-15538.322794920472,alpha
2026-05-06 11:28:47.233235,-15365.391092205024,alpha
2026-05-06 11:28:47.233425,-16612.33337541849,alpha
2026-05-06 11:28:47.233461,-13978.823710797431,alpha
2026-05-06 11:28:47.233510,-19905.00126198718,alpha
2026-05-06 11:28:47.233590,-18571.648738797143,alpha
2026-05-06 11:28:47.233627,-17533.334123321754,alpha
2026-05-06 11:28:47.233675,-20487.999261017314,alpha
2026-05-06 11:28:47.233713,-13775.639049079762,alpha
2026-05-06 11:28:47.233759,-19877.714832711456,alpha
2026-05-06 11:28:47.233802,-21329.048461058137,alpha
2026-05-06 11:28:47.233849,-18952.87577804565,alpha
2026-05-06 11:28:47.318340,-18243.052053818104,alpha
2026-05-06 11:28:47.318406,-18458.281806151645,alpha
2026-05-06 11:28:47.318452,-21068.497344139218,alpha
2026-05-06 11:28:47.318507,-20303.64252662379,alpha
2026-05-06 11:28:47.318553,-21814.102858984224,alpha
2026-05-06 11:28:47.318610,-20076.65134860739,alpha
2026-05-06 11:28:47.318658,-20833.80741155902,alpha
2026-05-06 11:28:47.318712,-20445.3334648946,alpha
2026-05-06 11:28:47.318755,-20321.291138386747,alpha
2026-05-06 11:28:47.318827,-20904.23502867817,alpha
2026-05-06 11:28:47.318874,-19765.626756086363,alpha
2026-05-06 11:28:47.318928,-20828.27984425964,alpha
2026-05-06 11:28:47.318970,-14979.7863741515,alpha
2026-05-06 11:28:47.319025,-18201.88851119253,alpha
2026-05-06 11:28:47.319067,-16916.911237375814,alpha
2026-05-06 11:28:47.319120,-16123.104967309351,alpha
2026-05-06 11:28:47.319208,-15603.400594274044,alpha
2026-05-06 11:28:47.319253,-13966.831013529225,alpha
2026-05-06 11:28:47.319302,-16196.338896582436,alpha
2026-05-06 11:28:47.404185,-19391.78012565236,alpha
2026-05-06 11:28:47.404440,-18572.95414669364,alpha
2026-05-06 11:28:47.404539,-13925.972481184932,alpha
2026-05-06 11:28:47.404575,-13261.032286400885,alpha
2026-05-06 11:28:47.404611,-13663.920496407707,alpha
2026-05-06 11:28:47.404667,-15103.862338778377,alpha
2026-05-06 11:28:47.404728,-15343.107764867553,alpha
2026-05-06 11:28:47.404818,-13198.159020609532,alpha
2026-05-06 11:28:47.499593,-14849.510502565747,alpha
2026-05-06 11:28:47.499743,-16331.473754780618,alpha
2026-05-06 11:28:47.499802,-19227.861242138926,alpha
2026-05-06 11:28:47.499854,-19892.838084193645,alpha
2026-05-06 11:28:47.499906,-18273.0700401762,alpha
2026-05-06 11:28:47.499934,-15139.993369523436,alpha
2026-05-06 11:28:47.499965,-15028.200643357408,alpha
2026-05-06 11:28:47.499988,-13232.519596252827,alpha
2026-05-06 11:28:47.500022,-15880.114159112447,alpha
2026-05-06 11:28:47.500046,-15936.476313651629,alpha
2026-05-06 11:28:47.500085,-14189.804428012647,alpha
2026-05-06 11:28:47.500109,-14255.767012907221,alpha
2026-05-06 11:28:47.500138,-16111.712753838587,alpha
2026-05-06 11:28:47.500167,-14208.6331946812,alpha
2026-05-06 11:28:47.500198,-15917.945617824085,alpha
2026-05-06 11:28:47.500220,-13993.57837590761,alpha
2026-05-06 11:28:47.574282,-13404.23997418928,alpha
2026-05-06 11:28:47.574349,-14780.028263500177,alpha
2026-05-06 11:28:47.574449,-15088.929508562742,alpha
2026-05-06 11:28:47.574524,-17472.328769020452,alpha
2026-05-06 11:28:47.574571,-15932.18175486851,alpha
2026-05-06 11:28:47.574687,-16996.245254586567,alpha
2026-05-06 11:28:47.574812,-16560.79678381422,alpha
2026-05-06 11:28:47.575027,-17043.88751084457,alpha
2026-05-06 11:28:47.659812,-18348.876450616437,alpha
2026-05-06 11:28:47.659964,-16545.723722917093,alpha
2026-05-06 11:28:47.660138,-15675.620550161308,alpha
2026-05-06 11:28:47.660235,-14006.612177849682,alpha
2026-05-06 11:28:47.660360,-18047.79726347972,alpha
2026-05-06 11:28:47.660491,-13088.519628423237,alpha
2026-05-06 11:28:48.087244,-14346.323625297588,alpha
2026-05-06 11:28:48.087304,-15756.420595694639,alpha
2026-05-06 11:28:48.171636,-15339.655412668792,alpha
2026-05-06 11:28:48.171706,-18334.277458104818,alpha
2026-05-06 11:28:48.171741,-14944.208315188933,alpha
2026-05-06 11:28:48.171777,-14968.325309341046,alpha
2026-05-06 11:28:48.171856,-14130.787873570076,alpha
2026-05-06 11:28:48.171898,-14657.800137100317,alpha
2026-05-06 11:28:48.171946,-17267.797784521485,alpha
2026-05-06 11:28:48.172003,-16146.181354797238,alpha
2026-05-06 11:28:48.172040,-14212.64645213797,alpha
2026-05-06 11:28:48.172094,-14324.017550524859,alpha
2026-05-06 11:28:48.172130,-14729.075223943055,alpha
2026-05-06 11:28:48.172171,-19937.04457986359,alpha
2026-05-06 11:28:48.172210,-13921.777433910742,alpha
2026-05-06 11:28:48.172253,-13688.801524708459,alpha
2026-05-06 11:28:48.172539,-18814.79828430998,alpha
2026-05-06 11:28:48.172640,-20925.977043386036,alpha
2026-05-06 11:28:48.172680,-15912.478288517614,alpha
2026-05-06 11:28:48.172750,-19786.171703088898,alpha
2026-05-06 11:28:48.172797,-17446.84562466786,alpha
2026-05-06 11:28:48.172865,-20767.20313776505,alpha
2026-05-06 11:28:48.172908,-14985.078175957437,alpha
2026-05-06 11:28:48.172973,-22151.052885651283,alpha
2026-05-06 11:28:48.257019,-19249.926390993915,alpha
2026-05-06 11:28:48.257092,-21600.361926853522,alpha
2026-05-06 11:28:48.257134,-20016.84576643578,alpha
2026-05-06 11:28:48.257194,-21946.080807743783,alpha
2026-05-06 11:28:48.257235,-19735.381787581682,alpha
2026-05-06 11:28:48.257296,-19382.133430376514,alpha
2026-05-06 11:28:48.257338,-20568.635174983177,alpha
2026-05-06 11:28:48.257399,-18920.533771993207,alpha
2026-05-06 11:28:48.257436,-15346.610843082317,alpha
2026-05-06 11:28:48.257499,-13597.776902758587,alpha
2026-05-06 11:28:48.257568,-13929.891162150256,alpha
2026-05-06 11:28:48.257624,-16561.65634206717,alpha
2026-05-06 11:28:48.257715,-15547.155151047733,alpha
2026-05-06 11:28:48.257775,-17683.716057536505,alpha
2026-05-06 11:28:48.257893,-17525.312690037455,alpha
2026-05-06 11:28:48.257943,-14337.424791510108,alpha
2026-05-06 11:28:48.257984,-14730.311988995232,alpha
2026-05-06 11:28:48.258022,-18059.660091218517,alpha
2026-05-06 11:28:48.258088,-13519.025418726329,alpha
2026-05-06 11:28:48.258144,-14599.616920178372,alpha
2026-05-06 11:28:48.258180,-14588.920479715443,alpha
2026-05-06 11:28:48.258220,-14506.69534679044,alpha
2026-05-06 11:28:48.258261,-13264.177922963148,alpha
2026-05-06 11:28:48.258297,-19306.907096145846,alpha
2026-05-06 11:28:48.342333,-14963.290284560415,alpha
2026-05-06 11:28:48.342403,-13294.62956473022,alpha
2026-05-06 11:28:48.343213,-18630.474375098325,alpha
2026-05-06 11:28:48.343264,-30489.501820489982,alpha
2026-05-06 11:28:48.343313,-24447.22309268111,alpha
2026-05-06 11:28:48.343447,-16660.439251746637,alpha
2026-05-06 11:28:48.343487,-15585.81712986392,alpha
2026-05-06 11:28:48.343536,-15085.799996569669,alpha
2026-05-06 11:28:48.427907,-16059.39069931854,alpha
2026-05-06 11:28:48.428020,-19895.421675467034,alpha
2026-05-06 11:28:48.428078,-19408.743415412482,alpha
2026-05-06 11:28:48.428125,-17581.51736953085,alpha
2026-05-06 11:28:48.428182,-24122.19257744313,alpha
2026-05-06 11:28:48.428235,-19312.85989702679,alpha
2026-05-06 11:28:48.428283,-13775.079573649766,alpha
2026-05-06 11:28:48.428338,-18277.451399189267,alpha
2026-05-06 11:28:48.428387,-13529.540091218525,alpha
2026-05-06 11:28:48.428445,-18742.789829857928,alpha
2026-05-06 11:28:48.428493,-15066.373566002858,alpha
2026-05-06 11:28:48.428551,-19396.490957742782,alpha
2026-05-06 11:28:48.428600,-13539.99934894552,alpha
2026-05-06 11:28:48.428661,-17236.861874093476,alpha
2026-05-06 11:28:48.428702,-13555.499542859367,alpha
2026-05-06 11:28:48.428769,-18229.620421106556,alpha
2026-05-06 11:28:48.428816,-13565.329711250135,alpha
2026-05-06 11:28:48.428884,-13494.119364043603,alpha
2026-05-06 11:28:48.428923,-13232.7099694669,alpha
2026-05-06 11:28:48.428989,-16840.471955521956,alpha
2026-05-06 11:28:48.429036,-13649.256050311165,alpha
2026-05-06 11:28:48.429090,-14047.729104671806,alpha
2026-05-06 11:28:48.429145,-18184.78976938405,alpha
2026-05-06 11:28:48.512586,-17175.490335068014,alpha
2026-05-06 11:28:48.512621,-14559.563751499516,alpha
2026-05-06 11:28:48.512652,-18599.453508231465,alpha
2026-05-06 11:28:48.512751,-14070.155141563937,alpha
2026-05-06 11:28:48.512863,-20387.110492762455,alpha
2026-05-06 11:28:48.512889,-16675.883966696136,alpha
2026-05-06 11:28:48.512918,-18100.30236244711,alpha
2026-05-06 11:28:48.513064,-14187.055073943053,alpha
2026-05-06 11:28:48.598439,-20479.465812345392,alpha
2026-05-06 11:28:48.598516,-14034.839897109607,alpha
2026-05-06 11:28:48.598584,-18223.33028718869,alpha
2026-05-06 11:28:48.598633,-15617.664197025782,alpha
2026-05-06 11:28:48.598698,-13503.136469817673,alpha
2026-05-06 11:28:48.598766,-15344.456359152668,alpha
2026-05-06 11:28:48.598825,-15300.414753074903,alpha
2026-05-06 11:28:48.598864,-13161.74161308747,alpha
2026-05-06 11:28:48.599057,-19640.45495863008,alpha
2026-05-06 11:28:48.599144,-14840.939767818492,alpha
2026-05-06 11:28:48.599230,-16473.62877614006,alpha
2026-05-06 11:28:48.599308,-16198.450189499657,alpha
2026-05-06 11:28:48.599383,-17481.208887497403,alpha
2026-05-06 11:28:48.683731,-19840.54523950524,alpha
2026-05-06 11:28:48.683852,-18310.046649354223,alpha
2026-05-06 11:28:48.683935,-18821.53287367113,alpha
2026-05-06 11:28:48.684082,-16733.67634566748,alpha
2026-05-06 11:28:48.684163,-16400.182709261004,alpha
2026-05-06 11:28:48.684237,-18833.304759916522,alpha
2026-05-06 11:28:48.684315,-13516.480898477339,alpha
2026-05-06 11:28:48.684387,-18481.875999573334,alpha
2026-05-06 11:28:48.684463,-16067.460801307749,alpha
2026-05-06 11:28:48.684543,-16018.372934157089,alpha
2026-05-06 11:28:48.769694,-14811.672542525266,alpha
2026-05-06 11:28:48.769777,-13628.789138843418,alpha
2026-05-06 11:28:48.769877,-14256.056314474477,alpha
2026-05-06 11:28:48.769923,-13216.3610679849,alpha
2026-05-06 11:28:48.770036,-13381.451578558626,alpha
2026-05-06 11:28:48.770086,-13697.121567930611,alpha
2026-05-06 11:28:48.770123,-17951.395767504004,alpha
2026-05-06 11:28:48.770161,-13909.464476208268,alpha
2026-05-06 11:28:48.854546,-16941.38130604138,alpha
2026-05-06 11:28:48.854656,-19728.133497129027,alpha
2026-05-06 11:28:48.854698,-14413.88709113691,alpha
2026-05-06 11:28:48.854763,-17368.8724378178,alpha
2026-05-06 11:28:48.854883,-19896.9990573524,alpha
2026-05-06 11:28:48.854990,-18519.552354624204,alpha
2026-05-06 11:28:48.855085,-21151.167928069575,alpha
2026-05-06 11:28:48.855186,-18761.54817545951,alpha
2026-05-06 11:28:48.855283,-19851.366892073653,alpha
2026-05-06 11:28:48.855381,-13951.70560941502,alpha
2026-05-06 11:28:48.940225,-21410.308715150997,alpha
2026-05-06 11:28:48.940440,-14539.606591562966,alpha
2026-05-06 11:28:48.940480,-15226.855518543978,alpha
2026-05-06 11:28:49.025122,-19254.62610094296,alpha
2026-05-06 11:28:49.025187,-14800.324102434455,alpha
2026-05-06 11:28:49.025249,-19331.040064219997,alpha
2026-05-06 11:28:49.025353,-19980.744002150655,alpha
2026-05-06 11:28:49.025401,-14144.053347758301,alpha
2026-05-06 11:28:49.025461,-15753.246364710438,alpha
2026-05-06 11:28:49.025505,-16702.333440611274,alpha
2026-05-06 11:28:49.025572,-19797.302146247897,alpha
2026-05-06 11:28:49.025617,-18807.42815102092,alpha
2026-05-06 11:28:49.025683,-17447.721632951514,alpha
2026-05-06 11:28:49.025723,-13768.529894593516,alpha
2026-05-06 11:28:49.025787,-17496.72001383034,alpha
2026-05-06 11:28:49.025899,-17778.884266612273,alpha
2026-05-06 11:28:49.025939,-16975.427235404622,alpha
2026-05-06 11:28:49.026095,-16768.588908225785,alpha
2026-05-06 11:28:49.026191,-15064.134366768814,alpha
2026-05-06 11:28:49.026230,-16804.77528170649,alpha
2026-05-06 11:28:49.026295,-14365.242735180314,alpha
2026-05-06 11:28:49.026389,-16032.454336295003,alpha
2026-05-06 11:28:49.110434,-13926.786143937976,alpha
2026-05-06 11:28:49.110504,-19390.538121592625,alpha
2026-05-06 11:28:49.110598,-19361.193211658545,alpha
2026-05-06 11:28:49.111239,-16283.214945846623,alpha
2026-05-06 11:28:49.111448,-14496.05173340133,alpha
2026-05-06 11:28:49.111525,-14432.696658237728,alpha
2026-05-06 11:28:49.281166,-13589.317810072198,alpha
2026-05-06 11:28:49.281357,-15608.751561595076,alpha
2026-05-06 11:28:49.281412,-17315.715365340504,alpha
2026-05-06 11:28:49.281459,-15888.082944764281,alpha
2026-05-06 11:28:49.281540,-13187.769840797917,alpha
2026-05-06 11:28:49.281922,-17805.288642237298,alpha
2026-05-06 11:28:49.282021,-19769.638149163657,alpha
2026-05-06 11:28:49.282061,-14739.328008226003,alpha
2026-05-06 11:28:49.282130,-19275.363617820774,alpha
2026-05-06 11:28:49.282231,-21769.12840885708,alpha
2026-05-06 11:28:49.366471,-18311.48680422231,alpha
2026-05-06 11:28:49.367473,-15264.040767531476,alpha
2026-05-06 11:28:49.367536,-13776.578512750451,alpha
2026-05-06 11:28:49.367585,-16717.619125210655,alpha
2026-05-06 11:28:49.451828,-17066.58089223374,alpha
2026-05-06 11:28:49.452322,-18467.133482231904,alpha
2026-05-06 11:28:49.452369,-32708.75435467144,alpha
2026-05-06 11:28:49.452430,-24228.658878435195,alpha
2026-05-06 11:28:49.452482,-17802.753411822898,alpha
2026-05-06 11:28:49.452578,-20200.05259520362,alpha
2026-05-06 11:28:49.452616,-14677.722930248143,alpha
2026-05-06 11:28:49.452665,-13391.392725162123,alpha
2026-05-06 11:28:49.452736,-16909.24595021784,alpha
2026-05-06 11:28:49.452780,-16010.673102520108,alpha
2026-05-06 11:28:49.453033,-16035.729344458234,alpha
2026-05-06 11:28:49.453091,-13637.871070668747,alpha
2026-05-06 11:28:49.537069,-16265.737850730427,alpha
2026-05-06 11:28:49.537155,-21006.47452613231,alpha
2026-05-06 11:28:49.537203,-14764.750862021065,alpha
2026-05-06 11:28:49.537290,-13683.115132190116,alpha
2026-05-06 11:28:49.537364,-17042.80946645679,alpha
2026-05-06 11:28:49.537410,-18948.665256025255,alpha
2026-05-06 11:28:49.537477,-14547.7788606691,alpha
2026-05-06 11:28:49.537519,-20495.639639605808,alpha
2026-05-06 11:28:49.537564,-13918.399793247847,alpha
2026-05-06 11:28:49.537618,-15092.26040737743,alpha
2026-05-06 11:28:49.537663,-16733.534171789885,alpha
2026-05-06 11:28:49.537714,-13742.008625004193,alpha
2026-05-06 11:28:49.537756,-22218.674370916517,alpha
2026-05-06 11:28:49.537839,-15247.95276249893,alpha
2026-05-06 11:28:49.537880,-20752.384244840046,alpha
2026-05-06 11:28:49.537948,-16504.158310933322,alpha
2026-05-06 11:28:49.537989,-19707.228271681168,alpha
2026-05-06 11:28:49.538059,-16565.390256002072,alpha
2026-05-06 11:28:49.538098,-15145.125394904435,alpha
2026-05-06 11:28:49.538143,-14960.419934249536,alpha
2026-05-06 11:28:49.538193,-13416.081557805062,alpha
2026-05-06 11:28:49.538227,-14846.504288427685,alpha
2026-05-06 11:28:49.538299,-14802.183977267923,alpha
2026-05-06 11:28:49.622460,-16888.1217267022,alpha
2026-05-06 11:28:49.622581,-13320.466812403347,alpha
2026-05-06 11:28:49.623334,-17268.995839257816,alpha
2026-05-06 11:28:49.878467,-14773.054333075048,alpha
2026-05-06 11:28:49.878832,-13662.682623521394,alpha
2026-05-06 11:28:49.879562,-15016.221998065626,alpha
2026-05-06 11:28:49.963720,-18586.496913470044,alpha
2026-05-06 11:28:49.963776,-16149.384149319485,alpha
2026-05-06 11:28:49.963855,-14343.075035510621,alpha
2026-05-06 11:28:49.963916,-15464.482477885114,alpha
2026-05-06 11:28:49.964028,-14942.124116971849,alpha
2026-05-06 11:28:49.964103,-14073.129510945504,alpha
2026-05-06 11:28:49.964234,-16676.69631588698,alpha
2026-05-06 11:28:49.964285,-14795.863435842584,alpha
2026-05-06 11:28:49.964408,-18509.792496750833,alpha
2026-05-06 11:28:49.964451,-14001.038506664376,alpha
2026-05-06 11:28:49.964487,-14468.346454511797,alpha
2026-05-06 11:28:49.964527,-14141.112461887153,alpha
2026-05-06 11:28:49.964567,-13281.58349105787,alpha
2026-05-06 11:28:49.964612,-19437.053855672326,alpha
2026-05-06 11:28:49.964702,-14932.270080342138,alpha
2026-05-06 11:28:49.964745,-18755.172093350884,alpha
2026-05-06 11:28:49.964782,-17629.555271818488,alpha
2026-05-06 11:28:49.964849,-16944.908111114833,alpha
2026-05-06 11:28:49.964889,-14489.044878413388,alpha
2026-05-06 11:28:50.049149,-15905.362505901709,alpha
2026-05-06 11:28:50.049219,-16554.15930720348,alpha
2026-05-06 11:28:50.049260,-16627.304088364057,alpha
2026-05-06 11:28:50.049320,-13244.152998781103,alpha
2026-05-06 11:28:50.049401,-15032.955174357214,alpha
2026-05-06 11:28:50.049448,-25015.565941518988,alpha
2026-05-06 11:28:50.049525,-14445.368238041017,alpha
2026-05-06 11:28:50.049574,-22887.258560754835,alpha
2026-05-06 11:28:50.049631,-14086.334415894878,alpha
2026-05-06 11:28:50.049680,-14117.150412218794,alpha
2026-05-06 11:28:50.049728,-17886.687088883264,alpha
2026-05-06 11:28:50.049775,-15819.916585394418,alpha
2026-05-06 11:28:50.049830,-24467.904704469,alpha
2026-05-06 11:28:50.049883,-17289.676994880625,alpha
2026-05-06 11:28:50.049942,-15328.806207988606,alpha
2026-05-06 11:28:50.049991,-25289.259662185323,alpha
2026-05-06 11:28:50.050036,-18852.508767765044,alpha
2026-05-06 11:28:50.050080,-21278.771789367296,alpha
2026-05-06 11:28:50.050152,-20472.96135519798,alpha
2026-05-06 11:28:50.050199,-23221.894963039616,alpha
2026-05-06 11:28:50.050245,-17690.185278446414,alpha
2026-05-06 11:28:50.050289,-13771.068936698484,alpha
2026-05-06 11:28:50.050385,-19805.545812144424,alpha
2026-05-06 11:28:50.050489,-20468.612391921135,alpha
2026-05-06 11:28:50.134427,-19873.07456117455,alpha
